Source,State,StreamName,Latitude,Longitude,COMID,SampleDate,StreamLength_m,StreamWidth_m,NumPasses,pass1_YOY,pass2_YOY,pass3_YOY,pass1_Adult,pass2_Adult,pass3_Adult
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.67653333,-76.77083333,11687040,7/29/2015,75,2.74,3,21,6,2,44,12,7
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.68176667,-76.75526667,11687626,7/17/2008,75,1.56,3,2,1,0,2,1,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.68176667,-76.75526667,11687626,7/22/2015,75,1.56,3,14,2,0,8,3,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.67495,-76.74158333,11687630,8/25/2000,75,3.14,3,6,1,0,19,3,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.67495,-76.74158333,11687630,7/17/2008,75,3.14,3,1,0,0,3,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.67495,-76.74158333,11687630,6/9/2017,75,3.14,3,2,0,0,2,1,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.65711667,-76.74255,NA,7/24/2008,75,1.88,3,8,4,0,0,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.65625,-76.73828333,11687066,7/25/2008,75,3.3,3,2,1,0,4,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.65625,-76.73828333,11687066,7/16/2009,75,3.3,3,24,2,0,2,1,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.65625,-76.73828333,11687066,7/16/2010,75,3.3,3,1,0,0,0,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.6604,-76.73161667,11687066,8/4/2005,87.17,2.96,3,12,6,0,10,3,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.6604,-76.73161667,11687066,8/1/2008,87.17,2.96,3,15,4,0,2,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.6604,-76.73161667,11687066,9/16/2015,87.17,2.96,3,15,2,0,1,1,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.63233333,-76.71366667,NA,7/29/2005,163.7,1.6,3,0,0,0,3,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.6686,-76.85683333,11687052,8/15/2008,75,1.95,3,1,0,0,0,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.6686,-76.85683333,11687052,8/26/2009,75,1.95,3,1,0,0,4,1,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.6686,-76.85683333,11687052,7/26/2010,75,1.95,3,12,1,0,2,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.6686,-76.85683333,11687052,7/15/2014,75,1.95,3,0,2,0,1,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.675832,-76.779741,11687040,7/10/2002,75,1.99,3,0,15,0,16,5,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.67625,-76.77775,11687040,9/12/2001,60.96,2.37,3,0,26,0,28,3,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.69371667,-76.82405,11687038,8/24/1993,91.44,2.15,1,0,NA,NA,1,NA,NA
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.69371667,-76.82405,11687038,8/21/2000,91.44,2.15,3,0,0,0,5,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.64296667,-76.72806667,11687708,7/7/2009,77,2.1,3,0,0,0,6,1,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.64296667,-76.72806667,11687708,7/16/2010,77,2.1,3,0,0,0,1,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.64296667,-76.72806667,11687708,7/7/2015,77,2.1,3,0,0,0,12,4,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.70381667,-76.8635,11687042,8/25/2009,75,2.7,3,1,0,0,0,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.65381667,-76.80113333,11687072,6/27/1997,141.7,3.7,3,0,0,0,1,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.65381667,-76.80113333,11687072,8/8/2006,141.7,3.7,3,0,0,0,1,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.69695,-76.86861667,11687042,9/15/2009,75,2.9,3,0,0,0,1,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.67155,-76.88775,NA,7/13/2010,97,1.52,3,5,8,1,0,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.68455,-76.82995,11687038,7/26/2010,75,2.3,3,18,2,0,4,1,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.70136667,-76.80583333,11687002,8/2/1989,163.4,2.96,NA,0,0,0,6,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.70136667,-76.80583333,11687002,6/27/1997,163.4,2.96,3,5,1,0,1,3,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.70136667,-76.80583333,11687002,7/27/2010,163.4,2.96,3,4,2,0,1,1,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.70136667,-76.80583333,11687002,9/2/2015,163.4,2.96,3,9,0,0,13,4,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.68323333,-76.8819,11687042,8/30/2010,100,3.02,3,4,2,0,3,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.68116667,-76.88336667,11687042,8/30/2010,75,1.85,3,2,0,0,1,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.66853333,-76.79653333,11687060,8/15/2012,88,1.54,3,11,3,0,3,4,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.66853333,-76.79653333,11687060,7/27/2015,88,1.54,3,8,2,0,3,1,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.67155,-76.88775,11687042,8/30/2010,75,1.85,3,2,0,0,1,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.67155,-76.88775,11687042,8/7/2015,75,1.85,3,2,0,0,8,2,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.689005,-76.82708,11687038,9/1/2015,75,2.15,3,11,5,0,9,3,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.64534,-76.71982,11687090,9/22/1992,147.8,2.9,3,0,0,0,21,3,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.64534,-76.71982,11687090,9/9/1997,147.8,2.9,3,4,1,0,21,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.64534,-76.71982,11687090,8/5/2004,147.8,2.9,3,14,10,0,18,4,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.64534,-76.71982,11687090,7/19/2007,147.8,2.9,3,0,0,0,14,4,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.64534,-76.71982,11687090,9/2/2008,147.8,2.9,3,1,1,0,2,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.64534,-76.71982,11687090,8/14/2013,147.8,2.9,3,0,0,0,3,2,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.64534,-76.71982,11687090,7/6/2015,147.8,2.9,3,0,0,0,17,1,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.64534,-76.71982,11687090,8/9/2017,147.8,2.9,3,1,1,0,5,2,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.70192,-76.84808,NA,9/1/2015,93,1.66,3,3,1,0,1,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.691915,-76.76218,11687028,9/28/1992,91.4,2.1,3,12,5,0,8,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.691915,-76.76218,11687028,7/17/2003,91.4,2.1,3,0,0,0,9,3,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.688099,-76.777992,11687020,8/19/1996,457.2,NA,1,0,NA,NA,2,NA,NA
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.691512,-76.77779,11687018,8/19/1996,75,2.68,3,0,0,0,7,2,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.691512,-76.77779,11687018,6/18/2004,75,2.68,3,21,6,0,7,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.691512,-76.77779,11687018,7/18/2007,75,2.68,3,4,0,0,25,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.691512,-76.77779,11687018,8/26/2011,75,2.68,3,4,2,0,2,1,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.691512,-76.77779,11687018,8/21/2013,75,2.68,3,2,0,0,5,0,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.691512,-76.77779,11687018,8/28/2015,75,2.68,3,6,3,0,18,4,0
MD Dept. Natural Resources,Maryland,Prettyboy Reservoir,39.691512,-76.77779,11687018,10/5/2016,75,2.68,3,17,6,0,11,0,0
MD Dept. Natural Resources,Maryland,S Branch Patapsco,39.34271667,-76.90463333,11689702,7/1/2003,182,1.7,3,0,0,0,7,0,0
MD Dept. Natural Resources,Maryland,S Branch Patapsco,39.34271667,-76.90463333,11689702,8/6/2008,182,1.7,3,0,0,0,6,1,0
MD Dept. Natural Resources,Maryland,S Branch Patapsco,39.34271667,-76.90463333,11689702,8/5/2010,182,1.7,3,1,1,0,7,0,0
MD Dept. Natural Resources,Maryland,S Branch Patapsco,39.34385,-76.90443333,11689702,7/1/2003,122,3.08,3,3,0,0,0,0,0
MD Dept. Natural Resources,Maryland,Liberty Reservoir,39.46698333,-76.8684,11688450,8/6/1991,NA,NA,1,3,NA,NA,4,NA,NA
MD Dept. Natural Resources,Maryland,Liberty Reservoir,39.43756667,-76.86781667,11688648,6/22/1992,165.5,3.1,3,3,0,0,19,10,0
MD Dept. Natural Resources,Maryland,Liberty Reservoir,39.43756667,-76.86781667,11688648,8/4/1997,165.5,3.1,3,30,6,0,25,3,0
MD Dept. Natural Resources,Maryland,Liberty Reservoir,39.4012,-76.9194,11688822,7/31/1992,76.2,2.2,3,14,7,2,18,5,0
MD Dept. Natural Resources,Maryland,Liberty Reservoir,39.4012,-76.9194,11688822,8/9/1993,76.2,2.2,3,18,3,0,19,2,0
MD Dept. Natural Resources,Maryland,Liberty Reservoir,39.4012,-76.9194,11688822,7/22/1994,76.2,2.2,3,0,0,0,9,0,0
MD Dept. Natural Resources,Maryland,Liberty Reservoir,39.4012,-76.9194,11688822,7/27/1995,76.2,2.2,3,8,2,0,4,0,0
MD Dept. Natural Resources,Maryland,Liberty Reservoir,39.4012,-76.9194,11688822,7/2/1996,76.2,2.2,3,0,0,0,16,0,0
MD Dept. Natural Resources,Maryland,Liberty Reservoir,39.4012,-76.9194,11688822,6/23/1997,76.2,2.2,3,3,2,0,1,0,0
MD Dept. Natural Resources,Maryland,Liberty Reservoir,39.4012,-76.9194,11688822,7/15/1998,76.2,2.2,3,5,1,0,13,1,0
MD Dept. Natural Resources,Maryland,Liberty Reservoir,39.4012,-76.9194,11688822,7/16/1999,76.2,2.2,3,5,0,0,6,1,0
MD Dept. Natural Resources,Maryland,Liberty Reservoir,39.4012,-76.9194,11688822,7/21/2000,76.2,2.2,3,0,0,0,6,0,0
MD Dept. Natural Resources,Maryland,Liberty Reservoir,39.4012,-76.9194,11688822,7/11/2003,76.2,2.2,3,3,0,0,3,0,0
MD Dept. Natural Resources,Maryland,Liberty Reservoir,39.4012,-76.9194,11688822,6/27/2005,76.2,2.2,3,11,3,0,8,1,0
MD Dept. Natural Resources,Maryland,Liberty Reservoir,39.4012,-76.9194,11688822,7/19/2007,76.2,2.2,3,11,4,1,8,0,0
MD Dept. Natural Resources,Maryland,Liberty Reservoir,39.4012,-76.9194,11688822,8/25/2011,76.2,2.2,3,0,0,0,2,0,0
MD Dept. Natural Resources,Maryland,Liberty Reservoir,39.46206667,-76.86383333,11688514,8/4/1998,100,2.6,3,2,0,0,11,2,0
MD Dept. Natural Resources,Maryland,Liberty Reservoir,39.46206667,-76.86383333,11688514,8/18/2011,100,2.6,3,0,1,0,1,0,0
MD Dept. Natural Resources,Maryland,Little Gunpowder Falls,39.589219,-76.543149,11687220,7/21/2003,171.6,2.66,3,0,0,0,5,1,0
MD Dept. Natural Resources,Maryland,Little Gunpowder Falls,39.589219,-76.543149,11687220,7/16/2007,171.6,2.66,3,0,0,0,5,1,0
MD Dept. Natural Resources,Maryland,Little Gunpowder Falls,39.60076667,-76.53478333,11687220,7/16/2007,75,2.6,3,0,0,0,6,0,0
MD Dept. Natural Resources,Maryland,Little Gunpowder Falls,39.5286,-76.51395,11687460,9/8/2006,131,4.58,3,0,0,0,7,1,0
MD Dept. Natural Resources,Maryland,Little Gunpowder Falls,39.52175,-76.54741667,11687460,6/27/2005,46,NA,1,12,NA,NA,1,NA,NA
MD Dept. Natural Resources,Maryland,Little Gunpowder Falls,39.52563333,-76.53321667,11687460,7/19/2000,87.2,1.1,1,0,NA,NA,9,NA,NA
MD Dept. Natural Resources,Maryland,Little Gunpowder Falls,39.53236667,-76.49566667,11687436,8/3/2012,200,2.23,3,0,0,0,6,1,0
MD Dept. Natural Resources,Maryland,Little Gunpowder Falls,39.50695,-76.42888333,11687556,7/28/2003,321.9,4.68,3,0,0,0,2,0,0
MD Dept. Natural Resources,Maryland,Little Gunpowder Falls,39.52513333,-76.53246667,11687460,9/5/2013,91.74,1.68,3,13,7,0,13,5,0
MD Dept. Natural Resources,Maryland,Little Gunpowder Falls,39.51617,-76.48296,11687658,6/22/2017,75,5.08,3,0,0,0,3,0,0
MD Dept. Natural Resources,Maryland,Little Gunpowder Falls,39.52453333,-76.51845,NA,9/19/2013,79.86,3.14,3,9,2,0,18,9,0
MD Dept. Natural Resources,Maryland,Little Gunpowder Falls,39.52453333,-76.51845,NA,7/10/2015,79.86,3.14,3,28,10,0,4,2,0
MD Dept. Natural Resources,Maryland,Little Gunpowder Falls,39.52453333,-76.51845,NA,6/27/2017,79.86,3.14,3,9,5,0,1,1,0
MD Dept. Natural Resources,Maryland,Little Gunpowder Falls,39.52481667,-76.51945,NA,9/19/2013,74.98,1.46,3,7,0,0,2,0,0
MD Dept. Natural Resources,Maryland,Little Gunpowder Falls,39.50646667,-76.42848333,11687556,7/28/2003,457.2,4.23,1,2,NA,NA,0,NA,NA
MD Dept. Natural Resources,Maryland,Little Gunpowder Falls,39.52621667,-76.52663333,11687460,8/27/1996,130.3,3.8,3,0,0,0,6,2,0
MD Dept. Natural Resources,Maryland,Little Gunpowder Falls,39.52621667,-76.52663333,11687460,6/25/1999,130.3,3.8,3,33,2,0,0,0,0
MD Dept. Natural Resources,Maryland,Little Gunpowder Falls,39.52621667,-76.52663333,11687460,7/19/2000,130.3,3.8,3,2,0,0,8,2,0
MD Dept. Natural Resources,Maryland,Little Gunpowder Falls,39.52621667,-76.52663333,11687460,7/9/2004,130.3,3.8,3,2,0,0,9,3,0
MD Dept. Natural Resources,Maryland,Little Gunpowder Falls,39.52438333,-76.53688333,11687460,6/19/1998,130.3,3.2,3,15,6,4,11,2,0
MD Dept. Natural Resources,Maryland,Little Gunpowder Falls,39.52438333,-76.53688333,11687460,10/18/2001,130.3,3.2,3,4,2,0,12,0,0
MD Dept. Natural Resources,Maryland,Little Gunpowder Falls,39.52438333,-76.53688333,11687460,6/27/2005,130.3,3.2,1,2,NA,NA,0,NA,NA
MD Dept. Natural Resources,Maryland,Little Gunpowder Falls,39.52438333,-76.53688333,11687460,9/5/2013,130.3,3.2,3,2,0,0,7,1,0
MD Dept. Natural Resources,Maryland,Little Gunpowder Falls,39.52438333,-76.53688333,11687460,7/10/2015,130.3,3.2,3,10,1,0,1,1,0
MD Dept. Natural Resources,Maryland,Little Gunpowder Falls,39.52438333,-76.53688333,11687460,6/27/2017,130.3,3.2,3,6,1,0,2,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.611385,-76.67558,11687196,9/2/1992,75,1.98,3,24,1,0,4,0,2
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.611385,-76.67558,11687196,7/26/2007,75,1.98,3,0,0,0,1,1,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.66636667,-76.67308333,11687050,7/31/2007,166,5.97,3,0,0,0,0,0,1
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.47943333,-76.67815,11688418,7/24/2007,75,3.35,3,0,0,0,10,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.47943333,-76.67815,11688418,8/16/2010,75,3.35,3,2,1,0,5,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.47943333,-76.67815,11688418,7/22/2014,75,3.35,3,3,0,0,3,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.47943333,-76.67815,11688418,8/6/2015,75,3.35,3,6,0,0,1,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.47943333,-76.67815,11688418,6/30/2017,75,3.35,3,3,1,0,9,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.59321667,-76.70248333,11687188,7/17/2007,75,2.65,3,1,0,0,20,4,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.5917,-76.70688333,11687200,7/17/2007,75,2.38,3,2,1,3,13,4,1
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.57071667,-76.7375,11687270,8/25/2006,150,2.59,3,0,0,0,3,1,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.512885,-76.625962,NA,7/20/2005,75,3.22,3,0,1,0,2,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.56266667,-76.6342,11687284,7/20/2005,57,3.63,3,1,0,0,1,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.61235,-76.62176667,11687162,6/24/2004,209.7,2.45,3,1,0,0,0,1,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.61235,-76.62176667,11687162,8/30/2016,209.7,2.45,3,0,0,0,1,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.60725,-76.61881667,11687182,6/24/2004,133.2,2.26,3,24,14,0,2,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.60725,-76.61881667,11687182,8/30/2016,133.2,2.26,3,1,0,0,0,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.49501667,-76.68758333,11688374,9/7/2001,102.1,2.54,3,1,0,0,0,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.47465,-76.72265,11688446,9/18/2001,112.47,2.44,3,19,4,0,2,1,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.538038,-76.659622,11687372,11/24/1998,147.2,3.5,3,2,1,0,5,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.564,-76.6919,11687300,8/15/2000,92.96,2.86,3,1,1,0,5,1,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.64531667,-76.65406667,11687096,9/12/2000,164.6,3.2,3,0,0,0,3,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.68801667,-76.66996667,11687034,7/8/1993,304.8,4.8,3,0,0,0,0,1,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.68801667,-76.66996667,11687034,7/28/1997,304.8,4.8,NA,0,0,0,1,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.68801667,-76.66996667,11687034,8/23/2000,304.8,4.8,NA,0,0,0,1,1,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.56577,-76.63666,11687284,8/24/2016,75,2.85,3,0,0,0,1,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.68269,-76.62017,NA,8/29/2016,75,2.5,3,2,1,0,0,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.50023333,-76.74165,11687566,8/14/1992,131.7,2.45,3,0,1,0,1,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.575896,-76.643221,NA,9/29/1987,313.9,3.4,3,1,0,0,23,3,1
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.575896,-76.643221,NA,3/1/1988,313.9,3.4,3,0,0,0,10,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.575896,-76.643221,NA,11/3/1989,313.9,3.4,3,7,2,0,42,11,4
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.575896,-76.643221,NA,10/5/1990,313.9,3.4,3,0,1,1,66,8,4
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.575896,-76.643221,NA,8/30/1993,313.9,3.4,3,0,0,0,22,4,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.575896,-76.643221,NA,8/8/1994,313.9,3.4,3,0,0,0,9,2,1
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.575896,-76.643221,NA,10/24/1995,313.9,3.4,3,1,0,0,14,1,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.575896,-76.643221,NA,11/22/1996,313.9,3.4,3,0,0,0,2,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.456706,-76.692427,11688550,8/13/1992,83.2,4.86,3,0,0,0,0,1,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.58641667,-76.6814,NA,9/12/2014,75,1.3,3,0,0,0,1,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.62366,-76.59724,11687156,9/16/2016,75,3.8,3,8,3,2,5,3,1
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.452839,-76.657827,11688562,3/2/1988,NA,NA,NA,2,0,0,4,1,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.64601667,-76.66186667,11687092,9/11/2000,118,3.2,3,0,0,0,10,2,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.64601667,-76.66186667,11687092,8/21/2006,118,3.2,3,5,2,0,13,2,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.64601667,-76.66186667,11687092,7/20/2016,118,3.2,3,0,0,0,2,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.47943333,-76.67815,11688418,8/12/1992,262,2.92,3,3,2,0,8,1,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.47943333,-76.67815,11688418,11/19/1996,262,2.92,3,0,0,0,7,1,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.47943333,-76.67815,11688418,7/7/2003,262,2.92,3,0,0,0,2,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.47943333,-76.67815,11688418,6/27/2005,262,2.92,3,0,0,0,3,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.566217,-76.638852,11687284,9/2/1993,106.7,2.7,3,13,7,1,16,3,3
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.59466667,-76.62263333,11687214,10/2/1997,365.76,20.67,NA,0,0,0,2,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.59466667,-76.62263333,11687214,10/2/2001,365.76,20.67,3,0,0,0,1,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.55809,-76.64083,NA,7/27/1993,111.2,3.2,3,1,0,0,6,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.61495,-76.67011667,11687144,8/12/1994,175.3,4.2,3,3,1,1,7,0,1
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.61495,-76.67011667,11687144,9/8/1995,175.3,4.2,3,9,3,0,5,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.61495,-76.67011667,11687144,11/22/1996,175.3,4.2,3,0,0,0,3,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.61495,-76.67011667,11687144,8/24/2001,175.3,4.2,3,1,0,0,0,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.61495,-76.67011667,11687144,8/20/2013,175.3,4.2,3,1,0,0,0,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.585115,-76.588874,11687228,6/29/1994,146.3,4.8,3,0,0,0,2,2,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.51178333,-76.58568333,11687504,7/29/1994,164.3,2.98,3,2,0,1,10,4,1
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.51178333,-76.58568333,11687504,8/21/2003,164.3,2.98,3,1,0,0,6,2,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.614367,-76.667306,11687176,9/17/1992,363.9,11.6,3,1,1,2,2,0,1
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.614367,-76.667306,11687176,9/23/1993,363.9,11.6,NA,0,0,0,6,0,1
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.614367,-76.667306,11687176,9/22/1994,363.9,11.6,NA,0,0,0,10,2,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.614367,-76.667306,11687176,10/3/1995,363.9,11.6,NA,0,0,0,4,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.614367,-76.667306,11687176,9/23/1998,363.9,11.6,NA,0,0,0,1,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.612,-76.68378333,11687160,9/18/1991,320.65,12.85,NA,0,0,0,17,8,2
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.612,-76.68378333,11687160,9/16/1992,320.65,12.85,NA,0,0,0,11,3,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.612,-76.68378333,11687160,9/22/1993,320.65,12.85,NA,0,0,0,10,1,2
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.612,-76.68378333,11687160,9/21/1994,320.65,12.85,NA,0,0,0,11,4,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.612,-76.68378333,11687160,10/19/1995,320.65,12.85,NA,0,0,0,1,0,1
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.612,-76.68378333,11687160,9/27/1996,320.65,12.85,NA,0,0,0,6,1,1
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.612,-76.68378333,11687160,9/25/1997,320.65,12.85,NA,0,0,0,3,1,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.612,-76.68378333,11687160,10/5/1998,320.65,12.85,NA,0,0,0,5,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.612,-76.68378333,11687160,9/28/1999,320.65,12.85,NA,0,0,0,2,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.612,-76.68378333,11687160,9/27/2000,320.65,12.85,NA,0,0,0,0,1,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.612,-76.68378333,11687160,9/28/2005,320.65,12.85,3,0,0,0,0,1,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.612,-76.68378333,11687160,9/28/2010,320.65,12.85,3,0,0,0,1,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.612,-76.68378333,11687160,10/4/2011,320.65,12.85,3,0,0,0,1,0,0
MD Dept. Natural Resources,Maryland,Loch Raven Reservoir,39.612,-76.68378333,11687160,10/1/2013,320.65,12.85,3,0,0,0,1,0,0
